TR:mock:CellLine,TR:Input05,TR:statin_1uM,TR:statin_2uM,TR:statin_5uM,TR:statin_10uM,TR:LDPS,TR:05HC,TR:1HC,TR:02T09,TR:1T09,TR:02GW,TR:1GW,DA:ALL,DV:P14324,DV:P49327,DV:P53396,DV:Q01581,DV:Q13907,DV:Q15738,DV:Q9BWD1,DV:P48449,DV:P37268,DV:O95573,DV:P10515,DV:P53602,DV:Q9UBM7,DV:Q15392,DV:Q13085
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.259816583103675,0.468770542671294,0.584936663427616,0.316235082814106,0.455158062791112,0.217094284138945,0.356478869620492,0.179737233669884,0.103827176781003,0.14644050869798,0.196187830985365,0.152090947492149,0.110934580129555,0.275068183623573,0.607145714431176
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.229724298174959,0.126827866780058,0.561806339785172,0.256848712654958,0.302895815734203,0.183469031428046,0.286082626827522,0.145341412403708,0.074031850735017,0.140099328363916,0.0576910852163538,0.170484918608851,0.123988270661142,0.245236855344802,0.304064310806472
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.2428968788382,0.444644769807157,0.518285754304873,0.341201984946256,0.440700296827894,0.312492188935857,0.342205013109784,0.17207830270154,0.121912928759894,0.178932759915967,0.207866551264937,0.169981083215486,0.116882713997651,0.269563183491178,0.619193080998409
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.275813918482447,0.456119704875078,0.487021911740246,0.283664929221483,0.400733157148282,0.361315934570851,0.358908676140864,0.215621347336439,0.0906547304937806,0.190465736662873,0.210696175606226,0.169447250332115,0.199528019676926,0.287985560076613,0.657697898386515
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.256806073542905,0.444930700806767,0.564288152953226,0.308617944136354,0.408351481426944,0.252435214115052,0.328783543897946,0.169307741132157,0.111227855258198,0.205617360870563,0.205646534932658,0.160870416965111,0.196682842518115,0.275811363054626,0.630564049494468
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.281290483747252,0.181151538832831,0.666762962768425,0.88335663299788,0.713223953933551,0.169034184892483,0.418531100964885,0.185890877055463,0.0933739163211459,0.143778706481985,0.0723174395159647,0.186313186039535,0.128128254559153,0.219407398254146,0.284484093216174
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.329151180424001,0.561624566161767,0.664384449054985,0.716295723662892,0.883992993931691,0.3165815107517,0.445089165520654,0.205663210979581,0.176863173765548,0.185354914459745,0.1990321250381,0.16659565220053,0.172328953296845,0.236092747380778,0.654335649295393
1,0.5,0,0,0,0,1,0,0,0,0,0,0,48,0.372726704981272,0.518597007378123,0.691685269322688,0.621395109847889,0.808363881547845,0.286476750597317,0.495654835650121,0.23967126461499,0.146031850735017,0.177846355935634,0.24177477429019,0.247729679761489,0.209497957706427,0.281026858610555,0.66066636119657
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.259246507888976,0.325724596042016,0.478185431275223,0.593518835695703,0.542265037084112,0.393187833118912,0.224554339969591,0.315754534071872,0.099680550320392,0.180976458997809,0.135810395609518,0.155756151015935,0.150820979857741,0.389155052649232,0.627939500296638
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.276315136297618,0.347169880708851,0.503760800483231,0.668144112282781,0.790403081430044,0.479024995405256,0.369619933574117,0.260447354821256,0.207798718431964,0.220182371914545,0.289332348832698,0.173087353915285,0.260645409086544,0.300812025031554,0.562755922119672
1,0.5,1,0,0,0,1,0,0,0,0,0,0,48,0.252138182388839,0.299999540303859,0.36497273069482,0.465161600918408,0.565767141229627,0.460760889542364,0.310813030019003,0.345230423457514,0.204800226159065,0.209523466775832,0.331049748251452,0.183722994606574,0.207459357249958,0.285050795696267,0.515598196687416
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,1,0,1,0,0,0,0,0,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.226888334115319,0.135535431080056,0.481880575325437,0.253883791765806,0.363931535832474,0.17739294247381,0.276232693912525,0.111174505839059,0.0838897474557105,0.14368288700049,0.0517899492916974,0.128534347126057,0.121086958127442,0.191241603925964,0.317553828714397
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.275453618136078,0.470779414806813,0.581459498735019,0.376744003036671,0.471208469282575,0.32928873368866,0.354517149965424,0.175312243121287,0.121833584621184,0.164935917910146,0.184241795963873,0.137795000826461,0.168141697504192,0.249356999744036,0.625507168676639
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.285135288776724,0.487852529478015,0.470367063231522,0.284875431661004,0.392397950880021,0.321726704649881,0.348972722489284,0.202608587076031,0.0784428948360347,0.184239269792571,0.222541152615528,0.196228274777008,0.213791575262027,0.282458494046621,0.736513339380394
1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.255352061478448,0.45359275518882,0.539000796631387,0.325627470767408,0.430923576504871,0.279435765484286,0.328293113984179,0.175748568416014,0.106520731247644,0.152415055804726,0.193345166900567,0.155175791413372,0.108028097232378,0.273356752605983,0.610966168667288
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.190485188453095,0.110361091318638,0.491342980451891,0.265296769833261,0.389770675264084,0.219679286895791,0.157819005667314,0.148243773346698,0.0954623068224651,0.144659076084267,0.0691719273881883,0.167246414075557,0.134355588054983,0.235799712260695,0.283781719796644
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.267429329088728,0.469027972510171,0.575880452766762,0.353739827613343,0.479229797490526,0.290753537952582,0.350180364258719,0.187129097486447,0.112404070863174,0.180857696823562,0.231854789416292,0.171335255621468,0.129834474506415,0.299918797496845,0.673414023155465
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.291423730822013,0.465511297032661,0.549690539345712,0.279112236490052,0.385048166719626,0.335435581694541,0.370378480069442,0.212536201472685,0.0721356954391255,0.152738502786862,0.242183896242761,0.1888152215835,0.1920553672066,0.291213359577041,0.678825207724861
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.259816583103675,0.468770542671294,0.584936663427616,0.316235082814106,0.455158062791112,0.217094284138945,0.356478869620492,0.179737233669884,0.103827176781003,0.14644050869798,0.196187830985365,0.152090947492149,0.110934580129555,0.275068183623573,0.607145714431176
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.229724298174959,0.126827866780058,0.561806339785172,0.256848712654958,0.302895815734203,0.183469031428046,0.286082626827522,0.145341412403708,0.074031850735017,0.140099328363916,0.0576910852163538,0.170484918608851,0.123988270661142,0.245236855344802,0.304064310806472
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.2428968788382,0.444644769807157,0.518285754304873,0.341201984946256,0.440700296827894,0.312492188935857,0.342205013109784,0.17207830270154,0.121912928759894,0.178932759915967,0.207866551264937,0.169981083215486,0.116882713997651,0.269563183491178,0.619193080998409
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.275813918482447,0.456119704875078,0.487021911740246,0.283664929221483,0.400733157148282,0.361315934570851,0.358908676140864,0.215621347336439,0.0906547304937806,0.190465736662873,0.210696175606226,0.169447250332115,0.199528019676926,0.287985560076613,0.657697898386515
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.256806073542905,0.444930700806767,0.564288152953226,0.308617944136354,0.408351481426944,0.252435214115052,0.328783543897946,0.169307741132157,0.111227855258198,0.205617360870563,0.205646534932658,0.160870416965111,0.196682842518115,0.275811363054626,0.630564049494468
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.226888334115319,0.135535431080056,0.481880575325437,0.253883791765806,0.363931535832474,0.17739294247381,0.276232693912525,0.111174505839059,0.0838897474557105,0.14368288700049,0.0517899492916974,0.128534347126057,0.121086958127442,0.191241603925964,0.317553828714397
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.275453618136078,0.470779414806813,0.581459498735019,0.376744003036671,0.471208469282575,0.32928873368866,0.354517149965424,0.175312243121287,0.121833584621184,0.164935917910146,0.184241795963873,0.137795000826461,0.168141697504192,0.249356999744036,0.625507168676639
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.285135288776724,0.487852529478015,0.470367063231522,0.284875431661004,0.392397950880021,0.321726704649881,0.348972722489284,0.202608587076031,0.0784428948360347,0.184239269792571,0.222541152615528,0.196228274777008,0.213791575262027,0.282458494046621,0.736513339380394
1,0.5,0,0,0,0,0,0,0,0,0,0,0,48,0.255352061478448,0.45359275518882,0.539000796631387,0.325627470767408,0.430923576504871,0.279435765484286,0.328293113984179,0.175748568416014,0.106520731247644,0.152415055804726,0.193345166900567,0.155175791413372,0.108028097232378,0.273356752605983,0.610966168667288
